"","rat_gene_id","rat_gene_symbol","LHNS1","LHNS2","LHNS3","IGFNS1","IGFNS2","IGFNS3","PDGFNS1","PDGFNS2","PDGFNS3"
"19710","ENSRNOG00000067635","LOC120095446",0,0,0,0,0,0,0,0,0
"19711","ENSRNOG00000058556","LOC120095384",0,0,0,0,0,0,0,0,0
"19712","ENSRNOG00000002883","Alg1",169,81,80,98,49,125,65,125,108
"19713","ENSRNOG00000059610","LOC120095412",0,0,0,1,0,0,0,0,0
"19714","ENSRNOG00000067616","LOC120095440",0,0,0,2,4,3,1,2,1
"19715","ENSRNOG00000003326","Rrn3",1068,930,1101,1738,1185,1892,1513,2144,2157
"19716","ENSRNOG00000062744","LOC120095380",0,0,0,0,0,0,0,0,0
"19717","ENSRNOG00000026647","Cxcl16",503,403,473,585,362,499,688,668,715
"19718","ENSRNOG00000060046","LOC120095409",1,0,0,0,0,0,0,0,0
"19719","ENSRNOG00000056736","LOC120095435",0,0,0,0,0,0,0,0,0
"19720","ENSRNOG00000021796","RGD1565166",3,1,5,2,0,0,2,2,2
"19721","ENSRNOG00000060616","LOC120095428",3,3,2,3,2,2,0,1,0
"19722","ENSRNOG00000053569","LOC120095413",0,0,0,1,0,0,0,0,0
"19723","ENSRNOG00000060220","LOC120095449",0,0,0,0,0,0,0,0,0
"19724","ENSRNOG00000054213","LOC120095356",0,0,0,0,0,0,0,1,0
"19725","ENSRNOG00000051730","LOC120093045",0,0,0,0,0,0,0,0,0
"19726","ENSRNOG00000027368","Ubald1",1012,564,556,396,264,586,504,615,632
"19727","ENSRNOG00000057012","Snord95",3,2,2,2,2,1,0,0,1
"19728","ENSRNOG00000061736","LOC120095448",0,0,0,1,0,0,0,0,0
"19729","ENSRNOG00000002928","Guk1",503,386,440,801,361,503,425,610,591
"19730","ENSRNOG00000060502","Snord96a",0,0,1,0,2,1,0,2,1
"19731","ENSRNOG00000017907","Ube2i",979,650,770,1420,732,1361,810,1547,1295
"19732","ENSRNOG00000063532","LOC120095500",0,0,0,0,0,0,0,0,0
"19733","ENSRNOG00000057893","LOC120095355",0,0,0,0,0,0,0,0,0
"19734","ENSRNOG00000054619","LOC120095453",0,0,0,0,0,0,0,0,0
"19735","ENSRNOG00000056183","LOC120093044",0,0,1,0,0,0,0,0,0
"19736","ENSRNOG00000042579","AABR07072078.2",23,16,9,2,2,5,4,10,7
"19737","ENSRNOG00000052660","LOC120095394",2,1,1,2,1,1,0,2,4
"19738","ENSRNOG00000057898","LOC120095390",0,0,0,0,0,0,0,0,0
"19739","ENSRNOG00000062443",NA,0,0,0,0,0,0,0,0,0
"19740","ENSRNOG00000055444","LOC120095506",0,0,0,0,0,0,0,0,0
"19741","ENSRNOG00000058380","LOC120095367",0,0,0,0,0,0,0,1,0
"19742","ENSRNOG00000066694","Mrtfb",1800,1126,1278,1553,957,1553,1233,2197,1685
"19743","ENSRNOG00000053313","LOC120095421",0,0,0,0,0,0,0,0,0
"19744","ENSRNOG00000055592","LOC120095425",0,0,0,0,0,0,0,0,0
"19745","ENSRNOG00000069404","LOC120095397",0,0,0,0,0,0,0,1,0
"19746","ENSRNOG00000057232","LOC120095450",0,0,0,0,0,0,0,0,0
"19747","ENSRNOG00000065576","Snord1c",0,0,1,0,0,0,0,1,1
"19748","ENSRNOG00000056377","Snord42a",1,2,2,1,0,0,2,0,0
"19749","ENSRNOG00000060493","LOC120095357",0,0,0,0,0,0,0,0,0
"19750","ENSRNOG00000055722","Snord42b",0,0,0,0,0,0,0,0,0
"19751","ENSRNOG00000002943","Mrpl55",276,217,242,433,250,390,269,391,378
"19752","ENSRNOG00000003794","Nmral1",99,56,56,172,91,140,86,134,121
"19753","ENSRNOG00000068007","LOC120095497",1,0,0,2,0,2,0,0,1
"19754","ENSRNOG00000060059","LOC120095392",0,0,0,0,0,0,0,0,0
"19755","ENSRNOG00000057978","AABR07028997.1",20,25,15,24,21,10,13,19,18
"19756","ENSRNOG00000004283","Camta2",1388,511,664,719,323,847,560,1067,800
"19757","ENSRNOG00000055210","LOC120095377",0,0,0,0,0,0,0,0,0
"19758","ENSRNOG00000055429","Snord4a",10,1,6,18,9,4,5,16,8
"19759","ENSRNOG00000070988","LOC120095488",0,0,0,0,0,0,0,0,0
"19760","ENSRNOG00000053386","LOC120095365",0,0,0,0,0,0,1,0,0
"19761","ENSRNOG00000070720","LOC120095505",1,0,0,0,0,0,0,0,0
"19762","ENSRNOG00000056913","LOC120095461",0,2,3,9,4,3,5,2,7
"19763","ENSRNOG00000068504","LOC120095477",0,0,3,1,0,0,0,0,0
"19764","ENSRNOG00000040121","RGD1565158",0,0,0,0,0,0,0,0,0
"19765","ENSRNOG00000002303","Kcnj12",1,0,0,1,1,1,0,1,1
"19766","ENSRNOG00000068432","LOC120095370",1,0,0,0,0,0,0,0,0
"19767","ENSRNOG00000064295","LOC120095431",0,0,0,0,0,0,0,0,0
"19768","ENSRNOG00000057925","LOC120095462",8,5,2,16,4,10,3,9,4
"19769","ENSRNOG00000066495","LOC120095479",4,2,1,3,1,12,4,1,2
"19770","ENSRNOG00000054510","LOC120095350",0,0,0,0,0,0,0,0,0
"19771","ENSRNOG00000064126","LOC120095480",1,0,0,0,0,1,0,2,2
"19772","ENSRNOG00000002930","Ppl",10,14,36,30,12,36,35,39,19
"19773","ENSRNOG00000065662","LOC120095485",0,0,0,0,0,0,0,0,0
"19774","ENSRNOG00000068389","LOC120095478",4,6,4,5,3,15,10,4,4
"19775","ENSRNOG00000015118","Cpped1",396,169,181,426,206,643,280,579,453
"19776","ENSRNOG00000061574","LOC120095360",0,0,0,0,0,0,0,0,0
"19777","ENSRNOG00000064162","LOC120095476",0,0,0,0,0,0,0,0,0
"19778","ENSRNOG00000068674","LOC120095439",0,0,0,0,0,0,0,0,0
"19779","ENSRNOG00000054243","LOC120095452",0,0,0,0,0,0,0,0,0
"19780","ENSRNOG00000056054","Snord118",0,0,0,0,0,0,0,0,0
"19781","ENSRNOG00000053534","LOC120095472",2,1,2,4,1,0,1,1,1
"19782","ENSRNOG00000055332","LOC120095371",1,0,0,0,0,1,1,0,0
"19783","ENSRNOG00000057905","Snord60",3,3,1,0,2,3,2,2,0
"19784","ENSRNOG00000012681","Lgals9",370,276,212,213,121,226,379,306,262
"19785","ENSRNOG00000066008","Pecam1",0,0,0,1,1,1,0,3,3
"19786","ENSRNOG00000060816","LOC120095433",5,1,3,10,3,3,4,4,7
"19787","ENSRNOG00000059404","Snora64",0,0,0,1,0,0,2,1,1
"19788","ENSRNOG00000003019","Ubn1",1034,610,682,1135,600,1091,767,1323,1171
"19789","ENSRNOG00000056979","LOC120095368",0,0,0,0,0,0,0,0,0
"19790","ENSRNOG00000053152","LOC120095389",0,0,0,0,0,0,0,0,0
"19791","ENSRNOG00000019477","Zmynd15",42,14,12,44,15,32,23,29,29
"19792","ENSRNOG00000069639","LOC120095441",0,0,0,0,0,1,0,0,0
"19793","ENSRNOG00000054431","LOC120095438",0,0,0,0,0,0,0,1,0
"19794","ENSRNOG00000002912","Parn",431,291,367,690,383,567,419,750,639
"19795","ENSRNOG00000052485","LOC120095456",0,0,0,0,0,0,0,0,0
"19796","ENSRNOG00000070400","LOC120095362",0,0,0,0,0,0,0,0,0
"19797","ENSRNOG00000071058","LOC120095443",0,0,0,0,0,0,0,0,0
"19798","ENSRNOG00000062553","LOC120095501",0,0,0,0,0,0,0,0,0
"19799","ENSRNOG00000059688","LOC120095411",0,1,0,0,0,0,0,0,2
"19800","ENSRNOG00000069935","Olr1481",0,0,0,0,0,0,0,0,0
"19801","ENSRNOG00000003065","Glyr1",1354,689,858,1332,662,1451,1065,1628,1563
"19802","ENSRNOG00000066575","Or1e16",0,0,0,0,0,0,0,0,0
"19803","ENSRNOG00000002612","Ddx52",202,201,237,425,297,351,275,382,322
"19804","ENSRNOG00000003728","Xylt2",255,98,98,236,136,244,202,319,266
"19805","ENSRNOG00000037418","Inca1",2,3,0,6,4,6,8,5,1
"19806","ENSRNOG00000029245","Gpr179",0,0,0,0,1,0,0,0,0
"19807","ENSRNOG00000068333",NA,0,0,0,0,0,0,0,0,0
"19808","ENSRNOG00000003125","Rogdi",743,343,328,798,383,948,532,907,824
"19809","ENSRNOG00000031364","Kif1c",2504,1210,1243,1432,734,1797,1014,1381,1635
"19810","ENSRNOG00000020937","Ubtf",2044,1131,1094,2761,1411,2456,1521,2431,2185
"19811","ENSRNOG00000005009","Zfp3",30,13,20,33,12,21,14,32,23
"19812","ENSRNOG00000049768","Adcy9",229,112,106,283,140,297,189,377,322
"19813","ENSRNOG00000022771","Arhgap23",1591,690,718,942,468,1193,599,943,918
"19814","ENSRNOG00000037409","Scimp",0,0,0,0,0,0,2,1,1
"19815","ENSRNOG00000020803","Meox1",8,2,4,8,4,7,5,14,9
"19816","ENSRNOG00000004146","Coro7",402,153,168,384,209,545,352,518,493
"19817","ENSRNOG00000055533","AABR07030435.1",5,1,2,0,0,4,1,2,1
"19818","ENSRNOG00000065698","Or1e21",0,0,0,0,0,0,0,0,0
"19819","ENSRNOG00000024557","Cep112",29,23,25,53,24,40,25,61,46
"19820","ENSRNOG00000021953","Meioc",0,1,0,1,1,0,1,0,0
"19821","ENSRNOG00000004141","Vasn",4281,1892,2722,1938,956,2293,994,1819,1489
"19822","ENSRNOG00000068288",NA,0,0,0,0,0,0,0,0,0
"19823","ENSRNOG00000003273","Spata20",2,1,1,0,1,3,0,4,4
"19824","ENSRNOG00000053814","Synrg",1642,981,1077,1833,938,1546,1166,1609,1364
"19825","ENSRNOG00000004608","Pam16",285,202,189,490,272,499,484,639,681
"19826","ENSRNOG00000015210","Ggt6",0,0,1,0,1,3,0,0,1
"19827","ENSRNOG00000033653","Mpp3",1,0,1,1,2,0,1,1,0
"19828","ENSRNOG00000004766","Glis2",4048,1895,2053,2250,984,2828,1242,1717,1646
"19829","ENSRNOG00000063096","Or1e19b-ps1",0,0,0,0,0,0,0,0,0
"19830","ENSRNOG00000068635",NA,0,0,0,0,0,0,0,0,0
"19831","ENSRNOG00000002768","Tmem114",0,0,0,0,0,0,0,0,0
"19832","ENSRNOG00000021713","Kif18b",255,142,184,292,255,596,107,222,176
"19833","ENSRNOG00000067764",NA,0,0,0,0,0,0,0,0,0
"19834","ENSRNOG00000015236","Mybbp1a",0,0,0,0,0,0,0,0,1
"19835","ENSRNOG00000003328","Cdip1",898,485,560,990,501,1023,749,1194,943
"19836","ENSRNOG00000055010","Axin2",14,3,14,15,6,18,4,12,7
"19837","ENSRNOG00000010257","Cuedc1",422,143,181,427,185,421,194,367,312
"19838","ENSRNOG00000004072","Myo1c",14613,7478,10703,6604,3764,9053,5139,10485,8386
"19839","ENSRNOG00000020970","Rundc3a",15,19,18,30,25,60,103,82,94
"19840","ENSRNOG00000057040","Spns2",82,40,49,40,26,75,36,61,42
"19841","ENSRNOG00000003773","Hmox2",529,422,528,743,382,651,680,981,934
"19842","ENSRNOG00000010363","Mrps23",184,165,208,435,254,270,321,459,508
"19843","ENSRNOG00000015873","Spns3",0,0,0,1,0,3,0,1,0
"19844","ENSRNOG00000066620",NA,0,0,0,0,0,0,0,0,0
"19845","ENSRNOG00000002407","Pdxdc1",1000,789,983,1622,1015,1669,1180,1996,1884
"19846","ENSRNOG00000020994","Slc25a39",1342,587,640,1683,800,1874,1139,2073,1669
"19847","ENSRNOG00000005227","Tfap4",213,151,94,154,79,199,180,168,187
"19848","ENSRNOG00000058372","Ac1576",13,1,5,18,7,9,8,10,5
"19849","ENSRNOG00000002944","C10h1orf35",198,126,165,263,149,218,192,263,272
"19850","ENSRNOG00000028075","Dnaaf8",7,5,2,16,7,12,11,11,11
"19851","ENSRNOG00000060229","Arf1",4084,2269,3162,4097,2194,4617,2642,4976,4277
"19852","ENSRNOG00000017912","Atp2a3",6,2,2,9,4,2,2,2,6
"19853","ENSRNOG00000003495","Prpf8",7786,5690,7032,10791,6492,9755,6551,12067,8723
"19854","ENSRNOG00000012864","Ern1",573,271,286,396,194,415,558,929,651
"19855","ENSRNOG00000004900","Crhr1",0,0,0,0,0,0,0,0,0
"19856","ENSRNOG00000003302","Flcn",922,552,670,885,519,955,937,1504,1396
"19857","ENSRNOG00000003186","Anks3",200,97,93,205,108,147,139,198,157
"19858","ENSRNOG00000062575","Or2ab1",0,0,0,0,0,0,0,0,0
"19859","ENSRNOG00000070390","Itgae",1,1,1,3,1,2,2,2,0
"19860","ENSRNOG00000042044","Stard3",390,194,268,472,237,381,257,607,420
"19861","ENSRNOG00000003137","Septin12",0,0,0,0,1,0,0,0,0
"19862","ENSRNOG00000002894","Mnt",771,346,358,513,258,700,616,753,780
"19863","ENSRNOG00000053943","Cops3",1005,842,1109,2008,1285,1469,1293,2202,1755
"19864","ENSRNOG00000068106","Tcap",4,1,2,0,0,1,1,2,3
"19865","ENSRNOG00000060528","Cacna1g",54,24,29,133,30,91,38,54,45
"19866","ENSRNOG00000046057","Pnmt",0,0,1,2,0,0,0,0,0
"19867","ENSRNOG00000003224","Nudt16l1",254,123,163,370,197,315,212,403,357
"19868","ENSRNOG00000003233","Serpinf2",6,2,0,5,1,2,2,9,4
"19869","ENSRNOG00000066893","Bcas3",660,339,333,674,340,450,641,1140,846
"19870","ENSRNOG00000016212","Ankfy1",1230,807,976,1861,1079,1594,1181,1913,1656
"19871","ENSRNOG00000003332","Nt5m",92,43,40,105,32,110,89,161,132
"19872","ENSRNOG00000009006","Ccdc47",637,466,559,1069,708,861,914,1564,1353
"19873","ENSRNOG00000046143","Pgap3",47,23,37,39,12,57,55,79,80
"19874","ENSRNOG00000003348","Rasd1",22,17,13,31,12,28,221,1516,1159
"19875","ENSRNOG00000003873","Cpd",1122,997,1222,1936,1393,1836,1955,2671,2393
"19876","ENSRNOG00000017325","Cldn7",0,0,0,0,0,0,0,0,0
"19877","ENSRNOG00000006450","Erbb2",650,258,290,448,202,507,289,423,380
"19878","ENSRNOG00000027628","Elp5",759,584,656,970,473,882,603,923,827
"19879","ENSRNOG00000009474","Ddx42",701,448,557,976,600,768,660,1028,911
"19880","ENSRNOG00000054423","Pemt",43,29,17,85,29,77,71,143,137
"19881","ENSRNOG00000009224","E4f1",184,86,92,125,57,133,78,131,141
"19882","ENSRNOG00000003234","Mgrn1",5,2,0,1,3,2,4,5,1
"19883","ENSRNOG00000017352","Ctdnep1",1517,817,952,1920,1136,2544,1544,2590,2291
"19884","ENSRNOG00000009536","Pgp",339,206,262,382,187,348,169,396,336
"19885","ENSRNOG00000003066","Wnt9a",36,19,28,15,11,44,38,53,48
"19886","ENSRNOG00000009718","Pex12",144,101,105,276,156,278,230,319,291
"19887","ENSRNOG00000002669","Cluh",1875,975,976,2408,1170,2156,1302,2320,1918
"19888","ENSRNOG00000009611","Bricd5",0,0,0,0,0,0,0,0,0
"19889","ENSRNOG00000003506","Gosr2",1530,1217,1506,2542,1524,2152,1432,2632,2287
"19890","ENSRNOG00000009857","Ftsj3",280,165,235,356,145,218,202,315,257
"19891","ENSRNOG00000017417","Gabarap",8438,5428,6261,11436,6023,14641,10905,16149,15235
"19892","ENSRNOG00000003517","Tbx2",49,39,32,66,32,55,55,460,263
"19893","ENSRNOG00000060615","Rai1",1172,586,573,930,572,1245,595,960,930
"19894","ENSRNOG00000009667","Mlst8",283,154,174,313,138,391,155,273,201
"19895","ENSRNOG00000066553","Or1f21b",0,0,0,0,0,0,0,0,0
"19896","ENSRNOG00000003544","Tbx4",2,1,2,2,5,7,9,12,9
"19897","ENSRNOG00000028341","Alkbh5",502,366,357,510,268,704,535,891,883
"19898","ENSRNOG00000007227","Mien1",120,99,100,277,199,202,193,355,364
"19899","ENSRNOG00000017657","Phf23",627,295,431,715,379,761,594,902,867
"19900","ENSRNOG00000022022","AC128967.1",31,9,13,38,12,18,41,46,44
"19901","ENSRNOG00000010038","Psmc5",351,276,314,589,308,556,367,699,713
"19902","ENSRNOG00000002755","Pafah1b1",1450,1117,1415,2437,1645,1965,1533,2425,2333
"19903","ENSRNOG00000028427","AABR07030524.1",137,60,57,161,72,175,159,294,248
"19904","ENSRNOG00000005269","Srl",1,1,0,1,0,0,0,0,1
"19905","ENSRNOG00000017915","Dvl2",469,279,237,439,229,637,356,488,502
"19906","ENSRNOG00000068462","Or3a4",0,0,0,0,0,0,0,0,0
"19907","ENSRNOG00000003463","Srebf1",909,697,406,1361,796,2038,1697,3016,2693
"19908","ENSRNOG00000042524","Milr1",0,3,0,0,0,0,0,1,0
"19909","ENSRNOG00000006990","Grb7",4,0,0,2,1,5,0,4,2
"19910","ENSRNOG00000063840",NA,9,17,21,49,26,19,34,35,35
"19911","ENSRNOG00000069823",NA,0,0,0,0,0,0,0,0,0
"19912","ENSRNOG00000018114","Acadvl",326,170,161,312,132,296,268,397,385
"19913","ENSRNOG00000050057","Abca3",880,351,431,453,236,587,370,585,492
"19914","ENSRNOG00000005104","Sppl2c",0,0,0,0,0,0,0,0,0
"19915","ENSRNOG00000063987","Or1a1",0,0,0,0,0,0,0,0,0
"19916","ENSRNOG00000067870","Or1f21c",0,0,0,0,0,0,0,0,0
"19917","ENSRNOG00000063600","LOC120095328",0,0,0,0,0,0,0,0,0
"19918","ENSRNOG00000007655","Zfp174",82,37,48,83,37,68,43,58,51
"19919","ENSRNOG00000007200","Ikzf3",0,0,1,2,0,1,1,1,0
"19920","ENSRNOG00000063645","Or1a1b",0,0,0,0,0,0,0,0,0
"19921","ENSRNOG00000010557","Smarcd2",629,314,319,782,311,738,727,1028,938
"19922","ENSRNOG00000069725","Or1p1",0,0,0,0,0,0,0,0,0
"19923","ENSRNOG00000039773","Or2c1",0,0,0,0,1,0,0,1,1
"19924","ENSRNOG00000007084","Marchf10",1,0,0,0,1,2,0,2,0
"19925","ENSRNOG00000062803","Olfr411",0,0,0,0,0,0,0,0,0
"19926","ENSRNOG00000007678","Zfp263",210,126,169,253,143,268,175,236,217
"19927","ENSRNOG00000003384","Hs3st3b1",61,43,63,69,43,121,50,51,25
"19928","ENSRNOG00000010929","Tcam1",0,0,0,0,1,0,0,0,0
"19929","ENSRNOG00000026783","Smyd4",82,58,47,101,44,68,44,79,60
"19930","ENSRNOG00000006548","Mrc2",2539,1061,960,3075,1392,3658,2233,3886,2880
"19931","ENSRNOG00000003590","Tom1l2",3300,1606,1747,2372,1391,2913,1590,2174,1994
"19932","ENSRNOG00000008134","Mefv",20,9,16,1,1,6,4,6,6
"19933","ENSRNOG00000045565","Or1d2",0,0,0,0,0,0,0,0,0
"19934","ENSRNOG00000004566","Arhgef15",1,0,0,1,0,1,0,1,6
"19935","ENSRNOG00000061543","Ap2b1",2749,1786,2313,2668,1523,2863,2309,3727,3119
"19936","ENSRNOG00000006136","Pdpk1",415,277,319,466,327,582,459,728,637
"19937","ENSRNOG00000006674","Rflnb",70,25,41,33,19,38,23,39,25
"19938","ENSRNOG00000023628","Tmem106a",150,91,113,202,136,151,111,302,223
"19939","ENSRNOG00000049876","Prkar1a",3804,2644,2913,4704,2769,4773,3718,6033,5587
"19940","ENSRNOG00000005330","Crebbp",2050,1070,1161,2074,1221,2210,1315,2087,1674
"19941","ENSRNOG00000004668","Slc25a35",29,22,15,39,20,30,24,94,59
"19942","ENSRNOG00000007054","Dhx33",933,653,764,1258,719,1255,568,1138,912
"19943","ENSRNOG00000018526","Dlg4",996,569,554,1164,548,1235,849,1365,1073
"19944","ENSRNOG00000046799","Phb1",308,220,280,359,169,265,151,300,233
"19945","ENSRNOG00000005904","Cdc27",1150,962,1210,1654,1171,1630,1301,1981,1776
"19946","ENSRNOG00000004980","Rangrf",171,90,100,182,90,175,111,270,220
"19947","ENSRNOG00000053437","AC103090.1",0,0,0,0,0,0,0,0,0
"19948","ENSRNOG00000071015","Tlcd1",48,36,33,114,100,153,228,294,310
"19949","ENSRNOG00000021303","Drc3",41,45,42,87,48,73,41,77,55
"19950","ENSRNOG00000063807",NA,383,371,461,782,393,515,669,853,771
"19951","ENSRNOG00000003566","Apoh",0,1,0,3,0,2,3,4,3
"19952","ENSRNOG00000050675","Myl4",59,24,46,17,10,46,10,20,19
"19953","ENSRNOG00000005193","Pfas",557,228,220,480,233,494,394,847,748
"19954","ENSRNOG00000023344","Rpl23a",2413,2980,3689,5637,4752,2980,4475,5453,5505
"19955","ENSRNOG00000013611","Krt32",0,0,0,0,0,0,0,1,0
"19956","ENSRNOG00000022664","Kat7",1172,749,814,1336,834,1425,1064,1825,1548
"19957","ENSRNOG00000002997","Nherf2",988,523,483,838,361,951,476,559,612
"19958","ENSRNOG00000024964","Nufip2",606,535,599,905,676,834,765,1071,973
"19959","ENSRNOG00000003719","Atpaf2",332,184,234,456,228,425,352,639,529
"19960","ENSRNOG00000005418","Trap1",806,587,614,1302,709,937,621,1258,928
"19961","ENSRNOG00000005357","Ctc1",1421,658,797,1725,815,1663,956,1847,1319
"19962","ENSRNOG00000004147","Abca8a",195,89,72,439,227,295,78,117,105
"19963","ENSRNOG00000020916","Tmub2",742,364,416,936,448,824,808,1288,1089
"19964","ENSRNOG00000014672","Hs3st6",0,0,0,0,0,0,0,0,0
"19965","ENSRNOG00000008700","Cryba1",7,0,3,2,6,4,5,6,7
"19966","ENSRNOG00000069630","Rsl1d1",378,239,322,600,327,578,531,642,642
"19967","ENSRNOG00000012390","Npw",80,64,105,115,82,193,149,142,148
"19968","ENSRNOG00000006873","Dnase1",3,3,2,5,4,2,4,5,4
"19969","ENSRNOG00000015157","Smtnl2",294,109,135,314,144,403,87,96,107
"19970","ENSRNOG00000069998","Gid4",391,255,250,489,235,447,378,578,489
"19971","ENSRNOG00000069737","Or1f21",0,0,0,0,0,0,0,0,0
"19972","ENSRNOG00000024661","Jpt2",975,798,1194,1160,738,1215,495,1243,1062
"19973","ENSRNOG00000010492","Sp2",791,496,581,511,307,611,386,633,504
"19974","ENSRNOG00000020930","Atxn7l3",700,372,387,663,360,662,414,694,707
"19975","ENSRNOG00000064298",NA,0,0,0,0,0,0,0,0,0
"19976","ENSRNOG00000046271","Gspt1",2566,2002,2541,2667,1838,2595,2071,3582,3465
"19977","ENSRNOG00000062400","Nsrp1",54,56,77,126,96,80,93,145,100
"19978","ENSRNOG00000019352","Emc6",318,186,218,262,125,274,155,268,300
"19979","ENSRNOG00000021657","Pld6",4,4,1,6,3,2,1,4,0
"19980","ENSRNOG00000065165","Or1f30",0,0,0,0,0,0,0,0,0
"19981","ENSRNOG00000026801","Or2z2",0,0,0,0,0,0,0,0,0
"19982","ENSRNOG00000012434","Zfp598",916,404,477,817,366,876,601,1005,892
"19983","ENSRNOG00000065890","Or1f28",0,0,0,0,0,0,0,0,0
"19984","ENSRNOG00000022964","Rnf222",0,0,0,0,0,0,0,0,0
"19985","ENSRNOG00000066422","Olr1523",0,0,0,0,0,0,0,0,0
"19986","ENSRNOG00000019357","Tax1bp3",1208,640,812,1393,802,1473,984,1286,1307
"19987","ENSRNOG00000004092","RGD1564148",13,8,15,21,10,22,19,23,35
"19988","ENSRNOG00000004939","Ttll6",2,1,0,2,0,0,2,3,1
"19989","ENSRNOG00000003948","Llgl1",1340,658,839,1348,645,1301,800,1267,1174
"19990","ENSRNOG00000032439","Rsl1d1",0,0,0,0,0,0,0,0,0
"19991","ENSRNOG00000012620","Syngr3",2,1,3,4,2,2,0,3,0
"19992","ENSRNOG00000003855","Dnaja3",405,282,315,488,295,468,355,649,517
"19993","ENSRNOG00000042252","AC106648.1",1,0,0,1,1,1,0,0,0
"19994","ENSRNOG00000013370","Gfer",286,174,198,399,221,461,299,464,424
"19995","ENSRNOG00000028688","Ctns",283,184,209,453,285,441,331,539,422
"19996","ENSRNOG00000052840","Tanc2",424,238,213,771,439,837,436,743,570
"19997","ENSRNOG00000070542","Ercc4",234,128,132,244,139,251,192,297,248
"19998","ENSRNOG00000004417","Fam117a",143,103,120,374,188,378,523,822,624
"19999","ENSRNOG00000070956","Or2t48e",0,0,0,0,0,0,0,0,0
"20000","ENSRNOG00000058393","Taf15",141,107,102,151,114,153,106,182,155
"20001","ENSRNOG00000063135","Gna13",277,178,182,423,262,394,491,838,805
"20002","ENSRNOG00000025117","Noxo1",0,0,0,0,2,0,0,1,0
"20003","ENSRNOG00000067184",NA,0,0,0,0,0,0,0,0,0
"20004","ENSRNOG00000070925",NA,0,0,0,0,0,0,0,0,0
"20005","ENSRNOG00000063522","Or1f27",0,0,0,0,0,0,0,0,0
"20006","ENSRNOG00000065977",NA,0,0,0,0,0,0,0,0,0
"20007","ENSRNOG00000002420","Zc3h7a",455,385,513,617,387,606,475,800,761
"20008","ENSRNOG00000004159","Flii",1630,1037,1392,1388,843,1259,1008,1606,1330
"20009","ENSRNOG00000068367","Olr1505",0,0,0,0,0,0,0,0,0
"20010","ENSRNOG00000004399","Dlx4",6,9,12,8,4,16,14,18,13
"20011","ENSRNOG00000064369","Or1f33",0,0,0,0,0,0,0,0,0
"20012","ENSRNOG00000013429","Tbl3",212,129,172,186,105,211,118,205,187
"20013","ENSRNOG00000038328","Gjc2",11,18,24,5,8,33,4,9,9
"20014","ENSRNOG00000019606","Trpv3",2,7,0,2,3,3,5,4,2
"20015","ENSRNOG00000068012",NA,3,4,2,10,4,9,1,8,6
"20016","ENSRNOG00000021987","Tnfrsf17",1,0,0,0,1,1,0,1,0
"20017","ENSRNOG00000053680","Kansl1",2177,1278,1484,2716,1501,2721,2261,3178,2568
"20018","ENSRNOG00000067378","Myh13",3,2,10,1,0,0,0,0,0
"20019","ENSRNOG00000005015","Rabep1",242,233,233,526,312,435,350,507,542
"20020","ENSRNOG00000024445","Slx4",1041,461,601,892,416,866,503,884,709
"20021","ENSRNOG00000062613",NA,0,0,0,0,0,0,0,0,1
"20022","ENSRNOG00000059008","Socs7",390,148,191,319,141,331,197,284,261
"20023","ENSRNOG00000004040","Abca8",31,17,18,67,29,36,8,17,14
"20024","ENSRNOG00000060934","Ptx4",4,9,4,10,6,3,3,6,9
"20025","ENSRNOG00000003845","Wnt3",0,0,0,3,1,0,0,0,0
"20026","ENSRNOG00000028208","Mief2",134,63,79,138,62,128,86,159,151
"20027","ENSRNOG00000000249","Mettl23",62,36,29,84,32,74,51,92,43
"20028","ENSRNOG00000002520","Litaf",4836,3463,4982,4752,2886,4130,6878,11768,9843
"20029","ENSRNOG00000000248","Srsf2",2508,1503,1839,2340,1305,2632,1242,2205,2142
"20030","ENSRNOG00000011207","Gh1",0,0,0,0,0,0,0,0,0
"20031","ENSRNOG00000014641","Rpl3l",3,4,3,0,0,2,6,9,7
"20032","ENSRNOG00000019659","Aspa",52,30,50,62,42,54,33,84,66
"20033","ENSRNOG00000065770","Rmi2",130,69,55,89,62,113,36,110,64
"20034","ENSRNOG00000055314","Msrb1",1499,1232,1553,1525,792,1374,1002,1439,1477
"20035","ENSRNOG00000033617","Krt26",0,0,0,0,0,0,0,0,0
"20036","ENSRNOG00000064075",NA,0,0,0,0,0,0,0,0,0
"20037","ENSRNOG00000024210","Nlrc3",0,1,3,0,2,3,6,1,2
"20038","ENSRNOG00000015061","Igfals",1,2,3,1,0,0,1,1,0
"20039","ENSRNOG00000002539","Prm2",0,0,0,0,0,0,0,0,0
"20040","ENSRNOG00000021682","Dcakd",2828,1639,1840,3189,1665,3426,2248,3498,2759
"20041","ENSRNOG00000024954","Mgat5b",0,0,3,0,0,1,0,0,0
"20042","ENSRNOG00000014743","Hagh",212,157,138,157,102,186,140,220,238
"20043","ENSRNOG00000037307","Spata22",0,0,0,0,0,0,0,0,0
"20044","ENSRNOG00000003213","Helz",1120,657,818,1173,648,1247,908,1612,1084
"20045","ENSRNOG00000003226","Mprip",7736,4515,5652,6579,3509,6317,3870,6011,5885
"20046","ENSRNOG00000002989","Nmt1",1517,1241,1768,2316,1379,2025,2056,3212,2759
